x1km_square,species,n_observed
NC7158,Epistrophe grossulariae,0
NC7158,Episyrphus balteatus,1
NC7158,Eristalinus aeneus,0
NC7158,Eristalinus sepulchralis,0
NC7158,Eristalis abusiva,0
NC7158,Eristalis abusivus,0
NC7158,Eristalis arbustorum,0
NC7158,Eristalis horticola,0
NC7158,Eristalis intricaria,0
NC7158,Eristalis intricarius,0
NC7158,Eristalis nemorum,0
NC7158,Eristalis pertinax,1
NC7158,Eristalis rupium,0
NC7158,Eristalis tenax,0
NC7158,Eucera longicornis,0
NC7158,Eumerus funeralis,0
NC7158,Eumerus ornatus,0
NC7158,Eumerus strigatus,0
NC7158,Eupeodes corollae,0
NC7158,Eupeodes latifasciatus,0
NC7158,Eupeodes luniger,0
NC7158,Ferdinandea cuprea,0
NC7158,Halictus confusus,0
NC7158,Halictus eurygnathus,0
NC7158,Halictus rubicundus,0
NC7158,Halictus tumulorum,0
NC7158,Helophilus hybridus,0
NC7158,Helophilus pendulus,2
NC7158,Helophilus trivittatus,0
NC7158,Hylaeus brevicornis,0
NC7158,Hylaeus communis,0
NC7158,Hylaeus confusus,0
NC7158,Hylaeus dilatatus,0
NC7158,Hylaeus hyalinatus,0
NC7158,Hylaeus pectoralis,0
NC7158,Lasioglossum albipes,0
NC7158,Lasioglossum calceatum,6
NC7158,Lasioglossum cupromicans,0
NC7158,Lasioglossum fratellum,18
NC7158,Lasioglossum fulvicorne,0
NC7158,Lasioglossum laevigatum,0
NC7158,Lasioglossum lativentre,0
NC7158,Lasioglossum leucopus,0
NC7158,Lasioglossum leucozonium,0
NC7158,Lasioglossum malachurum,0
NC7158,Lasioglossum minutissimum,0
NC7158,Lasioglossum morio,0
NC7158,Lasioglossum parvulum,0
NC7158,Lasioglossum pauperatum,0
NC7158,Lasioglossum pauxillum,0
NC7158,Lasioglossum punctatissimum,0
NC7158,Lasioglossum puncticolle,0
NC7158,Lasioglossum quadrinotatum,0
NC7158,Lasioglossum rufitarse,0
NC7158,Lasioglossum smeathmanellum,0
NC7158,Lasioglossum villosulum,0
NC7158,Lasioglossum xanthopus,0
NC7158,Lasioglossum zonulum,0
NC7158,Lejogaster metallina,0
NC7158,Leucozona glaucia,0
NC7158,Leucozona laternaria,0
NC7158,Macropis europaea,0
NC7158,Megachile centuncularis,0
NC7158,Megachile ligniseca,0
NC7158,Megachile versicolor,0
NC7158,Megachile willughbiella,0
NC7158,Melangyna cincta,0
NC7158,Melangyna labiatarum,0
NC7158,Melangyna lasiophthalma,0
NC7158,Melangyna umbellatarum,0
NC7158,Melanogaster aerosa,0
NC7158,Melanogaster hirtella,1
NC7158,Melanostoma form,0
NC7158,Melanostoma mellinum,0
NC7158,Melanostoma scalare,0
NC7158,Meliscaeva auricollis,0
NC7158,Meliscaeva cinctella,0
NC7158,Melitta leporina,0
NC7158,Merodon equestris,0
NC7158,Myathropa florea,0
NC7158,Neoascia geniculata,0
NC7158,Neoascia meticulosa,0
NC7158,Neoascia podagrica,0
NC7158,Neoascia tenur,0
NC7158,Nomada fabriciana,0
NC7158,Nomada flava,0
NC7158,Nomada flavoguttata,0
NC7158,Nomada flavopicta,0
NC7158,Nomada fucata,0
NC7158,Nomada goodeniana,0
NC7158,Nomada lathburiana,0
NC7158,Nomada marshamella,0
NC7158,Nomada obtusifrons,0
NC7158,Nomada panzeri,0
NC7158,Nomada ruficornis,0
NC7158,Nomada striata,0
NC7158,Orthonevra nobilis,0
NC7158,Osmia bicolor,0
NC7158,Osmia bicornis,0
NC7158,Osmia caerulescens,0
NC7158,Osmia leaiana,0
NC7158,Osmia spinulosa,0
NC7158,Panurgus banksianus,0
NC7158,Panurgus calcaratus,0
NC7158,Parasyrphus punctulatus,0
NC7158,Parhelophilus frutetorum,0
NC7158,Parhelophilus versicolor,0
NC7158,Pipiza bimaculata,0
NC7158,Pipizella viduata,0
NC7158,Platycheirus albimanus,0
NC7158,Platycheirus clypeatus,0
NC7158,Platycheirus granditarsus,0
NC7158,Platycheirus manicatus,4
NC7158,Platycheirus nielseni,0
NC7158,Platycheirus peltatus,0
NC7158,Platycheirus ramsarensis,0
NC7158,Platycheirus rosarum,0
NC7158,Platycheirus scutatus,0
NC7158,Platycheirus tarsalis,0
NC7158,Rhingia campestris,1
NC7158,Rhingia rostrata,0
NC7158,Riponnensia splendens,0
NC7158,Scaeva pyrastri,0
NC7158,Scaeva selenitica,0
NC7158,Sericomyia lappona,0
NC7158,Sericomyia silentis,3
NC7158,Sericomyia superbiens,0
NC7158,Sphaerophoria fatarum,0
NC7158,Sphaerophoria interrupta,0
NC7158,Sphaerophoria philanthus,0
NC7158,Sphaerophoria rueppellii,0
NC7158,Sphaerophoria scripta,0
NC7158,Sphaerophoria taeniata,0
NC7158,Sphecodes crassus,0
NC7158,Sphecodes ephippius,0
NC7158,Sphecodes ferruginatus,0
NC7158,Sphecodes geoffrellus,0
NC7158,Sphecodes monilicornis,0
NC7158,Sphecodes niger,0
NC7158,Sphegina clunipes,0
NC7158,Syritta pipiens,0
NC7158,Syrphus rectus,0
NC7158,Syrphus ribesii,0
NC7158,Syrphus torvus,0
NC7158,Syrphus vitripennis,0
NC7158,Tropidia scita,0
NC7158,Volucella bombylans,0
NC7158,Volucella inanis,0
NC7158,Volucella inflata,0
NC7158,Volucella pellucens,0
NC7158,Xanthogramma pedissequum,0
NC7158,Xanthogramma stackelbergi,0
NC7158,Xylota abiens,0
NC7158,Xylota jakutorum,0
NC7158,Xylota segnis,0
NC7158,Xylota sylvarum,0
NJ0327,Anasimyia contracta,0
NJ0327,Anasimyia lineata,0
NJ0327,Anasimyia transfuga,0
NJ0327,Andrena alfkenella,0
NJ0327,Andrena angustior,0
NJ0327,Andrena bicolor,0
NJ0327,Andrena bucephala,0
NJ0327,Andrena chrysosceles,0
NJ0327,Andrena cineraria,0
NJ0327,Andrena coitana,0
NJ0327,Andrena denticulata,0
NJ0327,Andrena dorsata,0
NJ0327,Andrena flavipes,0
NJ0327,Andrena fucata,0
NJ0327,Andrena fulva,0
NJ0327,Andrena haemorrhoa,0
NJ0327,Andrena helvola,0
NJ0327,Andrena humilis,0
NJ0327,Andrena lapponica,0
NJ0327,Andrena minutula,0
NJ0327,Andrena nigriceps,0
NJ0327,Andrena nigroaenea,0
NJ0327,Andrena nitida,0
NJ0327,Andrena scotica,0
NJ0327,Andrena semilaevis,0
NJ0327,Andrena subopaca,0
NJ0327,Andrena synadelpha,0
NJ0327,Andrena tarsata,0
NJ0327,Andrena thoracica,0
NJ0327,Andrena trimmerana,0
NJ0327,Andrena wilkella,0
NJ0327,Anthidium manicatum,0
NJ0327,Anthophora furcata,0
NJ0327,Anthophora plumipes,0
NJ0327,Apis mellifera,1
NJ0327,Arctophila superbiens,0
NJ0327,Bombus barbutellus,0
NJ0327,Bombus bohemicus,2
NJ0327,Bombus campestris,0
NJ0327,Bombus hortorum,2
NJ0327,Bombus humilis,0
NJ0327,Bombus hypnorum,0
NJ0327,Bombus jonellus,0
NJ0327,Bombus lapidarius,0
NJ0327,Bombus lucorum,15
NJ0327,Bombus monticola,0
NJ0327,Bombus muscorum,0
NJ0327,Bombus pascuorum,10
NJ0327,Bombus pratorum,0
NJ0327,Bombus ruderarius,0
NJ0327,Bombus ruderatus,0
NJ0327,Bombus rupestris,0
NJ0327,Bombus soroeensis,4
NJ0327,Bombus sylvestris,2
NJ0327,Bombus terrestris,1
NJ0327,Bombus vestalis,0
NJ0327,Chalcosyrphus nemorum,0
NJ0327,Cheilosia albitarsis,0
NJ0327,Cheilosia bergenstammi,0
NJ0327,Cheilosia fraterna,0
NJ0327,Cheilosia illustrata,0
NJ0327,Cheilosia lasiopa,0
NJ0327,Cheilosia latifrons,0
NJ0327,Cheilosia pagana,0
NJ0327,Cheilosia proxima,0
NJ0327,Cheilosia soror,0
NJ0327,Cheilosia vernalis,0
NJ0327,Chelostoma campanularum,0
NJ0327,Chrysogaster cemiteriorum,0
NJ0327,Chrysogaster virescens,0
NJ0327,Chrysotoxum arcuatum,0
NJ0327,Chrysotoxum bicinctum,0
NJ0327,Chrysotoxum festivum,0
NJ0327,Chrysotoxum verralli,0
NJ0327,Coelioxys elongata,0
NJ0327,Coelioxys inermis,0
NJ0327,Colletes similis,0
NJ0327,Colletes succinctus,2
NJ0327,Dasypoda hirtipes,0
NJ0327,Dasysyrphus albostriatus,0
NJ0327,Dasysyrphus neovenustus,0
NJ0327,Dasysyrphus tricinctus,0
NJ0327,Dasysyrphus venustus,1
NJ0327,Epistrophe grossulariae,0
NJ0327,Episyrphus balteatus,3
NJ0327,Eristalinus aeneus,0
NJ0327,Eristalinus sepulchralis,0
NJ0327,Eristalis abusiva,0
NJ0327,Eristalis abusivus,0
NJ0327,Eristalis arbustorum,0
NJ0327,Eristalis horticola,0
NJ0327,Eristalis intricaria,0
NJ0327,Eristalis intricarius,0
NJ0327,Eristalis nemorum,0
NJ0327,Eristalis pertinax,9
NJ0327,Eristalis rupium,0
NJ0327,Eristalis tenax,0
NJ0327,Eucera longicornis,0
NJ0327,Eumerus funeralis,0
NJ0327,Eumerus ornatus,0
NJ0327,Eumerus strigatus,0
NJ0327,Eupeodes corollae,0
NJ0327,Eupeodes latifasciatus,0
NJ0327,Eupeodes luniger,0
NJ0327,Ferdinandea cuprea,0
NJ0327,Halictus confusus,0
NJ0327,Halictus eurygnathus,0
NJ0327,Halictus rubicundus,0
NJ0327,Halictus tumulorum,0
NJ0327,Helophilus hybridus,0
NJ0327,Helophilus pendulus,5
NJ0327,Helophilus trivittatus,0
NJ0327,Hylaeus brevicornis,0
NJ0327,Hylaeus communis,0
NJ0327,Hylaeus confusus,0
NJ0327,Hylaeus dilatatus,0
NJ0327,Hylaeus hyalinatus,0
NJ0327,Hylaeus pectoralis,0
NJ0327,Lasioglossum albipes,1
NJ0327,Lasioglossum calceatum,1
NJ0327,Lasioglossum cupromicans,0
NJ0327,Lasioglossum fratellum,7
NJ0327,Lasioglossum fulvicorne,0
NJ0327,Lasioglossum laevigatum,0
NJ0327,Lasioglossum lativentre,0
NJ0327,Lasioglossum leucopus,0
NJ0327,Lasioglossum leucozonium,0
NJ0327,Lasioglossum malachurum,0
NJ0327,Lasioglossum minutissimum,0
NJ0327,Lasioglossum morio,0
NJ0327,Lasioglossum parvulum,0
NJ0327,Lasioglossum pauperatum,0
NJ0327,Lasioglossum pauxillum,0
NJ0327,Lasioglossum punctatissimum,0
NJ0327,Lasioglossum puncticolle,0
NJ0327,Lasioglossum quadrinotatum,0
NJ0327,Lasioglossum rufitarse,0
NJ0327,Lasioglossum smeathmanellum,0
NJ0327,Lasioglossum villosulum,0
NJ0327,Lasioglossum xanthopus,0
NJ0327,Lasioglossum zonulum,0
NJ0327,Lejogaster metallina,0
NJ0327,Leucozona glaucia,0
NJ0327,Leucozona laternaria,0
NJ0327,Macropis europaea,0
NJ0327,Megachile centuncularis,0
NJ0327,Megachile ligniseca,0
NJ0327,Megachile versicolor,0
NJ0327,Megachile willughbiella,0
NJ0327,Melangyna cincta,0
NJ0327,Melangyna labiatarum,0
NJ0327,Melangyna lasiophthalma,0
NJ0327,Melangyna umbellatarum,0
NJ0327,Melanogaster aerosa,0
NJ0327,Melanogaster hirtella,0
NJ0327,Melanostoma form,0
NJ0327,Melanostoma mellinum,0
NJ0327,Melanostoma scalare,0
NJ0327,Meliscaeva auricollis,0
NJ0327,Meliscaeva cinctella,1
NJ0327,Melitta leporina,0
NJ0327,Merodon equestris,1
NJ0327,Myathropa florea,0
NJ0327,Neoascia geniculata,0
NJ0327,Neoascia meticulosa,0
NJ0327,Neoascia podagrica,0
NJ0327,Neoascia tenur,2
NJ0327,Nomada fabriciana,0
NJ0327,Nomada flava,0
NJ0327,Nomada flavoguttata,0
NJ0327,Nomada flavopicta,0
NJ0327,Nomada fucata,0
NJ0327,Nomada goodeniana,0
NJ0327,Nomada lathburiana,0
NJ0327,Nomada marshamella,0
NJ0327,Nomada obtusifrons,0
NJ0327,Nomada panzeri,0
NJ0327,Nomada ruficornis,0
NJ0327,Nomada striata,0
NJ0327,Orthonevra nobilis,0
NJ0327,Osmia bicolor,0
NJ0327,Osmia bicornis,0
NJ0327,Osmia caerulescens,0
NJ0327,Osmia leaiana,0
NJ0327,Osmia spinulosa,0
NJ0327,Panurgus banksianus,0
NJ0327,Panurgus calcaratus,0
NJ0327,Parasyrphus punctulatus,0
NJ0327,Parhelophilus frutetorum,0
NJ0327,Parhelophilus versicolor,0
NJ0327,Pipiza bimaculata,1
NJ0327,Pipizella viduata,0
NJ0327,Platycheirus albimanus,0
NJ0327,Platycheirus clypeatus,0
NJ0327,Platycheirus granditarsus,0
NJ0327,Platycheirus manicatus,0
NJ0327,Platycheirus nielseni,0
NJ0327,Platycheirus peltatus,0
NJ0327,Platycheirus ramsarensis,0
NJ0327,Platycheirus rosarum,0
NJ0327,Platycheirus scutatus,0
NJ0327,Platycheirus tarsalis,0
NJ0327,Rhingia campestris,4
NJ0327,Rhingia rostrata,0
NJ0327,Riponnensia splendens,0
NJ0327,Scaeva pyrastri,0
NJ0327,Scaeva selenitica,0
NJ0327,Sericomyia lappona,0
NJ0327,Sericomyia silentis,21
NJ0327,Sericomyia superbiens,1
NJ0327,Sphaerophoria fatarum,0
NJ0327,Sphaerophoria interrupta,0
NJ0327,Sphaerophoria philanthus,0
NJ0327,Sphaerophoria rueppellii,0
NJ0327,Sphaerophoria scripta,0
NJ0327,Sphaerophoria taeniata,0
NJ0327,Sphecodes crassus,0
NJ0327,Sphecodes ephippius,0
NJ0327,Sphecodes ferruginatus,0
NJ0327,Sphecodes geoffrellus,0
NJ0327,Sphecodes monilicornis,0
NJ0327,Sphecodes niger,0
NJ0327,Sphegina clunipes,0
NJ0327,Syritta pipiens,0
NJ0327,Syrphus rectus,0
NJ0327,Syrphus ribesii,3
NJ0327,Syrphus torvus,0
NJ0327,Syrphus vitripennis,2
NJ0327,Tropidia scita,0
NJ0327,Volucella bombylans,0
NJ0327,Volucella inanis,0
NJ0327,Volucella inflata,0
NJ0327,Volucella pellucens,0
NJ0327,Xanthogramma pedissequum,0
NJ0327,Xanthogramma stackelbergi,0
NJ0327,Xylota abiens,0
NJ0327,Xylota jakutorum,1
NJ0327,Xylota segnis,16
NJ0327,Xylota sylvarum,0
NJ6415,Anasimyia contracta,0
NJ6415,Anasimyia lineata,0
NJ6415,Anasimyia transfuga,0
NJ6415,Andrena alfkenella,0
NJ6415,Andrena angustior,0
NJ6415,Andrena bicolor,0
NJ6415,Andrena bucephala,0
NJ6415,Andrena chrysosceles,0
NJ6415,Andrena cineraria,0
NJ6415,Andrena coitana,0
NJ6415,Andrena denticulata,0
NJ6415,Andrena dorsata,0
NJ6415,Andrena flavipes,0
NJ6415,Andrena fucata,0
NJ6415,Andrena fulva,0
NJ6415,Andrena haemorrhoa,0
NJ6415,Andrena helvola,0
NJ6415,Andrena humilis,0
NJ6415,Andrena lapponica,0
NJ6415,Andrena minutula,0
NJ6415,Andrena nigriceps,0
NJ6415,Andrena nigroaenea,0
NJ6415,Andrena nitida,0
NJ6415,Andrena scotica,0
NJ6415,Andrena semilaevis,0
NJ6415,Andrena subopaca,0
NJ6415,Andrena synadelpha,0
NJ6415,Andrena tarsata,0
NJ6415,Andrena thoracica,0
NJ6415,Andrena trimmerana,0
NJ6415,Andrena wilkella,0
NJ6415,Anthidium manicatum,0
NJ6415,Anthophora furcata,0
NJ6415,Anthophora plumipes,0
NJ6415,Apis mellifera,2
NJ6415,Arctophila superbiens,0
NJ6415,Bombus barbutellus,0
NJ6415,Bombus bohemicus,1
NJ6415,Bombus campestris,0
NJ6415,Bombus hortorum,7
NJ6415,Bombus humilis,0
NJ6415,Bombus hypnorum,0
NJ6415,Bombus jonellus,2
NJ6415,Bombus lapidarius,6
NJ6415,Bombus lucorum,66
NJ6415,Bombus monticola,6
NJ6415,Bombus muscorum,0
NJ6415,Bombus pascuorum,3
NJ6415,Bombus pratorum,3
NJ6415,Bombus ruderarius,0
NJ6415,Bombus ruderatus,0
NJ6415,Bombus rupestris,0
NJ6415,Bombus soroeensis,0
NJ6415,Bombus sylvestris,3
NJ6415,Bombus terrestris,13
NJ6415,Bombus vestalis,0
NJ6415,Chalcosyrphus nemorum,0
NJ6415,Cheilosia albitarsis,1
NJ6415,Cheilosia bergenstammi,0
NJ6415,Cheilosia fraterna,0
NJ6415,Cheilosia illustrata,0
NJ6415,Cheilosia lasiopa,0
NJ6415,Cheilosia latifrons,0
NJ6415,Cheilosia pagana,0
NJ6415,Cheilosia proxima,0
NJ6415,Cheilosia soror,0
NJ6415,Cheilosia vernalis,0
NJ6415,Chelostoma campanularum,0
NJ6415,Chrysogaster cemiteriorum,0
NJ6415,Chrysogaster virescens,0
NJ6415,Chrysotoxum arcuatum,1
NJ6415,Chrysotoxum bicinctum,0
NJ6415,Chrysotoxum festivum,0
NJ6415,Chrysotoxum verralli,0
NJ6415,Coelioxys elongata,0
NJ6415,Coelioxys inermis,0
NJ6415,Colletes similis,0
NJ6415,Colletes succinctus,0
NJ6415,Dasypoda hirtipes,0
NJ6415,Dasysyrphus albostriatus,0
NJ6415,Dasysyrphus neovenustus,0
NJ6415,Dasysyrphus tricinctus,0
NJ6415,Dasysyrphus venustus,0
NJ6415,Epistrophe grossulariae,1
NJ6415,Episyrphus balteatus,32
NJ6415,Eristalinus aeneus,0
NJ6415,Eristalinus sepulchralis,0
NJ6415,Eristalis abusiva,0
NJ6415,Eristalis abusivus,1
NJ6415,Eristalis arbustorum,3
NJ6415,Eristalis horticola,0
NJ6415,Eristalis intricaria,0
NJ6415,Eristalis intricarius,0
NJ6415,Eristalis nemorum,2
NJ6415,Eristalis pertinax,19
NJ6415,Eristalis rupium,0
NJ6415,Eristalis tenax,1
NJ6415,Eucera longicornis,0
NJ6415,Eumerus funeralis,0
NJ6415,Eumerus ornatus,0
NJ6415,Eumerus strigatus,0
NJ6415,Eupeodes corollae,6
NJ6415,Eupeodes latifasciatus,2
NJ6415,Eupeodes luniger,0
NJ6415,Ferdinandea cuprea,0
NJ6415,Halictus confusus,0
NJ6415,Halictus eurygnathus,0
NJ6415,Halictus rubicundus,1
NJ6415,Halictus tumulorum,0
NJ6415,Helophilus hybridus,0
NJ6415,Helophilus pendulus,2
NJ6415,Helophilus trivittatus,0
NJ6415,Hylaeus brevicornis,0
NJ6415,Hylaeus communis,0
NJ6415,Hylaeus confusus,0
NJ6415,Hylaeus dilatatus,0
NJ6415,Hylaeus hyalinatus,0
NJ6415,Hylaeus pectoralis,0
NJ6415,Lasioglossum albipes,0
NJ6415,Lasioglossum calceatum,0
NJ6415,Lasioglossum cupromicans,0
NJ6415,Lasioglossum fratellum,2
NJ6415,Lasioglossum fulvicorne,0
NJ6415,Lasioglossum laevigatum,0
NJ6415,Lasioglossum lativentre,0
NJ6415,Lasioglossum leucopus,0
NJ6415,Lasioglossum leucozonium,0
NJ6415,Lasioglossum malachurum,0
NJ6415,Lasioglossum minutissimum,0
NJ6415,Lasioglossum morio,0
NJ6415,Lasioglossum parvulum,0
NJ6415,Lasioglossum pauperatum,0
NJ6415,Lasioglossum pauxillum,0
NJ6415,Lasioglossum punctatissimum,0
NJ6415,Lasioglossum puncticolle,0
NJ6415,Lasioglossum quadrinotatum,0
NJ6415,Lasioglossum rufitarse,1
NJ6415,Lasioglossum smeathmanellum,0
NJ6415,Lasioglossum villosulum,0
NJ6415,Lasioglossum xanthopus,0
NJ6415,Lasioglossum zonulum,0
NJ6415,Lejogaster metallina,0
NJ6415,Leucozona glaucia,0
NJ6415,Leucozona laternaria,0
NJ6415,Macropis europaea,0
NJ6415,Megachile centuncularis,0
NJ6415,Megachile ligniseca,0
NJ6415,Megachile versicolor,0
NJ6415,Megachile willughbiella,0
NJ6415,Melangyna cincta,0
NJ6415,Melangyna labiatarum,0
NJ6415,Melangyna lasiophthalma,0
NJ6415,Melangyna umbellatarum,0
NJ6415,Melanogaster aerosa,0
NJ6415,Melanogaster hirtella,0
NJ6415,Melanostoma form,0
NJ6415,Melanostoma mellinum,4
NJ6415,Melanostoma scalare,3
NJ6415,Meliscaeva auricollis,0
NJ6415,Meliscaeva cinctella,0
NJ6415,Melitta leporina,0
NJ6415,Merodon equestris,0
NJ6415,Myathropa florea,1
NJ6415,Neoascia geniculata,0
NJ6415,Neoascia meticulosa,1
NJ6415,Neoascia podagrica,0
NJ6415,Neoascia tenur,0
NJ6415,Nomada fabriciana,0
NJ6415,Nomada flava,0
NJ6415,Nomada flavoguttata,0
NJ6415,Nomada flavopicta,0
NJ6415,Nomada fucata,0
NJ6415,Nomada goodeniana,0
NJ6415,Nomada lathburiana,0
NJ6415,Nomada marshamella,0
NJ6415,Nomada obtusifrons,0
NJ6415,Nomada panzeri,0
NJ6415,Nomada ruficornis,0
NJ6415,Nomada striata,0
NJ6415,Orthonevra nobilis,0
NJ6415,Osmia bicolor,0
NJ6415,Osmia bicornis,0
NJ6415,Osmia caerulescens,0
NJ6415,Osmia leaiana,0
NJ6415,Osmia spinulosa,0
NJ6415,Panurgus banksianus,0
NJ6415,Panurgus calcaratus,0
NJ6415,Parasyrphus punctulatus,0
NJ6415,Parhelophilus frutetorum,0
NJ6415,Parhelophilus versicolor,0
NJ6415,Pipiza bimaculata,0
NJ6415,Pipizella viduata,0
NJ6415,Platycheirus albimanus,3
NJ6415,Platycheirus clypeatus,0
NJ6415,Platycheirus granditarsus,0
NJ6415,Platycheirus manicatus,2
NJ6415,Platycheirus nielseni,0
NJ6415,Platycheirus peltatus,0
NJ6415,Platycheirus ramsarensis,0
NJ6415,Platycheirus rosarum,0
NJ6415,Platycheirus scutatus,1
NJ6415,Platycheirus tarsalis,0
NJ6415,Rhingia campestris,12
NJ6415,Rhingia rostrata,0
NJ6415,Riponnensia splendens,0
NJ6415,Scaeva pyrastri,1
NJ6415,Scaeva selenitica,0
NJ6415,Sericomyia lappona,1
NJ6415,Sericomyia silentis,15
NJ6415,Sericomyia superbiens,0
NJ6415,Sphaerophoria fatarum,0
NJ6415,Sphaerophoria interrupta,0
NJ6415,Sphaerophoria philanthus,4
NJ6415,Sphaerophoria rueppellii,0
NJ6415,Sphaerophoria scripta,0
NJ6415,Sphaerophoria taeniata,0
NJ6415,Sphecodes crassus,0
NJ6415,Sphecodes ephippius,0
NJ6415,Sphecodes ferruginatus,0
NJ6415,Sphecodes geoffrellus,0
NJ6415,Sphecodes monilicornis,0
NJ6415,Sphecodes niger,0
NJ6415,Sphegina clunipes,0
NJ6415,Syritta pipiens,0
NJ6415,Syrphus rectus,0
NJ6415,Syrphus ribesii,13
NJ6415,Syrphus torvus,0
NJ6415,Syrphus vitripennis,15
NJ6415,Tropidia scita,0
NJ6415,Volucella bombylans,0
NJ6415,Volucella inanis,0
NJ6415,Volucella inflata,0
NJ6415,Volucella pellucens,0
NJ6415,Xanthogramma pedissequum,0
NJ6415,Xanthogramma stackelbergi,0
NJ6415,Xylota abiens,0
NJ6415,Xylota jakutorum,1
NJ6415,Xylota segnis,0
NJ6415,Xylota sylvarum,0
NJ7638,Anasimyia contracta,0
NJ7638,Anasimyia lineata,0
NJ7638,Anasimyia transfuga,0
NJ7638,Andrena alfkenella,0
NJ7638,Andrena angustior,0
NJ7638,Andrena bicolor,1
NJ7638,Andrena bucephala,0
NJ7638,Andrena chrysosceles,0
NJ7638,Andrena cineraria,0
NJ7638,Andrena coitana,2
NJ7638,Andrena denticulata,0
NJ7638,Andrena dorsata,0
NJ7638,Andrena flavipes,0
NJ7638,Andrena fucata,1
NJ7638,Andrena fulva,0
NJ7638,Andrena haemorrhoa,1
NJ7638,Andrena helvola,0
NJ7638,Andrena humilis,0
NJ7638,Andrena lapponica,1
NJ7638,Andrena minutula,0
NJ7638,Andrena nigriceps,0
NJ7638,Andrena nigroaenea,0
NJ7638,Andrena nitida,0
NJ7638,Andrena scotica,0
NJ7638,Andrena semilaevis,0
NJ7638,Andrena subopaca,1
NJ7638,Andrena synadelpha,0
NJ7638,Andrena tarsata,0
NJ7638,Andrena thoracica,0
NJ7638,Andrena trimmerana,0
NJ7638,Andrena wilkella,0
NJ7638,Anthidium manicatum,0
NJ7638,Anthophora furcata,0
NJ7638,Anthophora plumipes,0
NJ7638,Apis mellifera,2
NJ7638,Arctophila superbiens,0
NJ7638,Bombus barbutellus,0
NJ7638,Bombus bohemicus,6
NJ7638,Bombus campestris,0
NJ7638,Bombus hortorum,23
NJ7638,Bombus humilis,0
NJ7638,Bombus hypnorum,0
NJ7638,Bombus jonellus,1
NJ7638,Bombus lapidarius,7
NJ7638,Bombus lucorum,36
NJ7638,Bombus monticola,0
NJ7638,Bombus muscorum,0
NJ7638,Bombus pascuorum,17
NJ7638,Bombus pratorum,1
NJ7638,Bombus ruderarius,0
NJ7638,Bombus ruderatus,0
NJ7638,Bombus rupestris,0
NJ7638,Bombus soroeensis,0
NJ7638,Bombus sylvestris,5
NJ7638,Bombus terrestris,16
NJ7638,Bombus vestalis,0
NJ7638,Chalcosyrphus nemorum,0
NJ7638,Cheilosia albitarsis,0
NJ7638,Cheilosia bergenstammi,1
NJ7638,Cheilosia fraterna,0
NJ7638,Cheilosia illustrata,0
NJ7638,Cheilosia lasiopa,0
NJ7638,Cheilosia latifrons,0
NJ7638,Cheilosia pagana,0
NJ7638,Cheilosia proxima,0
NJ7638,Cheilosia soror,0
NJ7638,Cheilosia vernalis,0
NJ7638,Chelostoma campanularum,0
NJ7638,Chrysogaster cemiteriorum,0
NJ7638,Chrysogaster virescens,0
NJ7638,Chrysotoxum arcuatum,0
NJ7638,Chrysotoxum bicinctum,0
NJ7638,Chrysotoxum festivum,0
NJ7638,Chrysotoxum verralli,0
NJ7638,Coelioxys elongata,0
NJ7638,Coelioxys inermis,0
NJ7638,Colletes similis,0
NJ7638,Colletes succinctus,0
NJ7638,Dasypoda hirtipes,0
NJ7638,Dasysyrphus albostriatus,0
NJ7638,Dasysyrphus neovenustus,0
NJ7638,Dasysyrphus tricinctus,0
NJ7638,Dasysyrphus venustus,0
NJ7638,Epistrophe grossulariae,1
NJ7638,Episyrphus balteatus,271
NJ7638,Eristalinus aeneus,0
NJ7638,Eristalinus sepulchralis,0
NJ7638,Eristalis abusiva,1
NJ7638,Eristalis abusivus,2
NJ7638,Eristalis arbustorum,9
NJ7638,Eristalis horticola,0
NJ7638,Eristalis intricaria,0
NJ7638,Eristalis intricarius,0
NJ7638,Eristalis nemorum,3
NJ7638,Eristalis pertinax,33
NJ7638,Eristalis rupium,0
NJ7638,Eristalis tenax,5
NJ7638,Eucera longicornis,0
NJ7638,Eumerus funeralis,0
NJ7638,Eumerus ornatus,0
NJ7638,Eumerus strigatus,0
NJ7638,Eupeodes corollae,53
NJ7638,Eupeodes latifasciatus,5
NJ7638,Eupeodes luniger,0
NJ7638,Ferdinandea cuprea,7
NJ7638,Halictus confusus,0
NJ7638,Halictus eurygnathus,0
NJ7638,Halictus rubicundus,2
NJ7638,Halictus tumulorum,0
NJ7638,Helophilus hybridus,2
NJ7638,Helophilus pendulus,67
NJ7638,Helophilus trivittatus,0
NJ7638,Hylaeus brevicornis,0
NJ7638,Hylaeus communis,0
NJ7638,Hylaeus confusus,0
NJ7638,Hylaeus dilatatus,0
NJ7638,Hylaeus hyalinatus,0
NJ7638,Hylaeus pectoralis,0
NJ7638,Lasioglossum albipes,0
NJ7638,Lasioglossum calceatum,1
NJ7638,Lasioglossum cupromicans,0
NJ7638,Lasioglossum fratellum,4
NJ7638,Lasioglossum fulvicorne,1
NJ7638,Lasioglossum laevigatum,0
NJ7638,Lasioglossum lativentre,0
NJ7638,Lasioglossum leucopus,0
NJ7638,Lasioglossum leucozonium,0
NJ7638,Lasioglossum malachurum,0
NJ7638,Lasioglossum minutissimum,0
