"sample_id","country","location_code","location_name","x1km_square","sample_projection","land_cover","date","year","digitised_by","pan_trap_station","trap_active_from","trap_active_to","trap_disturbed","temperature_start","temperature_end","cloud_cover_start","cloud_cover_end","wind_speed_start","wind_speed_end","exposure_sun","cast_shadow","vegetation_height_average","habitat_main","habitat_other","moved","sample_code_bycatch","wasps_solitary","wasps_social","wasps_parasitic","sawflies","flies","moths","butterflies","beetles_pollen","beetles_other","insects_small","insects_other","spiders","all_invertebrates_excluding_bees_hoverflies","bees","hoverflies","all_invertebrates_including_bees_hoverflies"
16356882,"England","31","SP1430 Hinchwick","SP1430","OSGB","semi-natural","23/08/2021",2021,304924,4,"09:15","15:20","no",17,20,90,20,1,1,60,80,30,"H26 - Mature broadleaved woodland","H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes",0,825,0,0,1,0,3,0,0,0,0,0,0,0,4,0,1,5
16356880,"England","31","SP1430 Hinchwick","SP1430","OSGB","semi-natural","23/08/2021",2021,304924,3,"09:40","15:40","no",18,20,80,30,1,2,60,60,40,"H26 - Mature broadleaved woodland",,0,810,1,0,0,0,8,0,0,0,0,0,0,0,9,1,13,23
16356871,"England","31","SP1430 Hinchwick","SP1430","OSGB","semi-natural","23/08/2021",2021,304924,2,"09:55","15:00","no",18,20,80,20,1,2,80,20,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,797,2,0,0,0,230,0,0,1,0,0,0,1,234,4,8,246
16356863,"England","31","SP1430 Hinchwick","SP1430","OSGB","semi-natural","23/08/2021",2021,304924,1,"10:10","15:15","no",19,29,80,20,1,2,80,0,60,"H26 - Mature broadleaved woodland","H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes",0,781,0,0,0,1,27,0,0,0,0,0,0,1,29,8,7,44
16341243,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","06/09/2021",2021,131370,5,"10:42","16:51","no",17,23,60,100,0,0,50,50,50,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,3149,0,0,6,0,54,0,0,65,1,0,0,0,126,1,7,134
16341229,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","06/09/2021",2021,131370,4,"10:36","16:35","yes",17,23,50,95,0,1,20,80,40,"H27 - Mature coniferous woodland","H28 - Mature mixed broadleaved and coniferous woodland",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16341195,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","06/09/2021",2021,131370,3,"10:26","16:27","no",17,23,70,85,0,0,75,25,70,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H27 - Mature coniferous woodland",0,3129,0,0,4,0,39,0,0,5,0,0,8,0,56,0,19,75
16341164,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","06/09/2021",2021,131370,2,"10:17","16:18","yes",17,22,50,90,0,0,50,50,50,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H35 - Intensive arable crops",0,3128,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3
16340929,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","06/09/2021",2021,131370,1,"10:07","16:05","no",17,22,60,60,0,1,75,25,60,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H35 - Intensive arable crops",0,3115,0,0,2,0,36,1,0,7,0,3,1,0,50,0,12,62
16340597,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","16/08/2021",2021,131370,5,"10:56","17:10","no",13,17,70,0,2,1,50,50,90,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,224,2,2,2,0,50,0,0,12,1,0,0,0,69,7,17,93
16340591,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","16/08/2021",2021,131370,4,"10:48","17:03","no",13,17,90,0,3,1,20,80,70,"H27 - Mature coniferous woodland","H28 - Mature mixed broadleaved and coniferous woodland",0,209,0,0,1,0,16,0,0,1,0,0,0,0,18,0,14,32
16340575,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","16/08/2021",2021,131370,3,"10:38","16:53","no",13,17,80,5,3,1,80,20,80,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H27 - Mature coniferous woodland",0,151,0,1,2,4,70,1,0,3,0,3,0,0,84,15,42,141
16340310,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","16/08/2021",2021,131370,2,"10:28","16:45","no",13,17,5,5,1,1,50,50,75,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H35 - Intensive arable crops",0,142,0,2,2,0,9,0,0,0,0,0,0,0,13,0,8,21
16340275,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","16/08/2021",2021,131370,1,"10:18","16:21","no",13,17,50,5,2,2,75,25,50,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H35 - Intensive arable crops",0,112,0,3,12,0,46,0,0,10,0,10,2,0,83,16,13,112
16334186,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","03/08/2021",2021,131370,5,"10:57","17:15","no",17,18,20,50,1,0,50,50,75,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,935,0,0,4,1,24,0,0,180,0,15,0,0,224,0,1,225
16333941,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","03/08/2021",2021,131370,4,"10:48","16:49","no",17,19,10,100,2,2,20,80,60,"H27 - Mature coniferous woodland","H28 - Mature mixed broadleaved and coniferous woodland",0,930,0,0,0,0,24,0,0,3,1,4,8,0,40,0,4,44
16333741,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","03/08/2021",2021,131370,3,"10:34","16:22","no",17,19,5,90,2,1,80,20,75,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H27 - Mature coniferous woodland",0,905,0,0,0,0,34,1,0,75,0,0,0,0,110,10,14,134
16333738,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","03/08/2021",2021,131370,2,"10:22","16:11","no",17,19,5,75,2,0,50,50,100,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H35 - Intensive arable crops",0,904,0,0,0,0,27,0,0,4,1,7,0,0,39,0,0,39
16333736,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","03/08/2021",2021,131370,1,"10:09","16:00","no",16,19,5,80,2,3,75,25,50,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H35 - Intensive arable crops",0,892,0,0,1,2,62,1,0,68,0,100,0,0,234,9,2,245
16333295,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","14/07/2021",2021,131370,5,"10:10","16:38","no",17,22,30,50,2,1,50,50,100,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,2984,0,0,1,0,10,0,0,20,1,1,0,0,33,1,1,35
16333272,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","14/07/2021",2021,131370,4,"10:00","16:01","no",17,23,20,60,0,2,20,80,75,"H27 - Mature coniferous woodland","H28 - Mature mixed broadleaved and coniferous woodland",0,2982,0,0,0,0,14,0,0,0,1,0,2,0,17,0,1,18
16333269,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","14/07/2021",2021,131370,3,"09:46","15:49","no",17,23,20,5,1,1,80,20,75,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H27 - Mature coniferous woodland",0,2973,0,0,0,0,23,0,1,34,1,1,1,0,61,0,8,69
16332960,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","14/07/2021",2021,131370,2,"09:28","15:39","no",17,23,10,1,1,2,50,50,100,"H32 - Bare ground/herb/grass mosaics of wood rides, hedgebanks and green lanes","H35 - Intensive arable crops",0,2971,0,0,1,0,14,0,0,11,1,0,0,0,27,1,0,28
16332745,"Scotland","39","NJ7638 Fyvie","NJ7638","OSGB","agricultural","14/07/2021",2021,131370,1,"09:14","15:25","no",16,22,10,5,2,2,75,25,50,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H35 - Intensive arable crops",0,2969,0,0,1,0,18,0,0,110,0,1,0,0,130,1,0,131
15998192,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","05/09/2021",2021,235793,5,"12:00","18:00","no",17,20,80,40,1,0,60,80,30,"H26 - Mature broadleaved woodland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,3647,0,0,0,2,51,0,0,0,0,0,0,0,53,0,2,55
15998183,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","05/09/2021",2021,235793,4,"11:50","17:50","no",17,21,85,40,1,1,60,0,35,"H16 - Dry semi/unimproved acid grassland","H25 - Hedgerows",0,3636,1,0,1,0,73,0,0,0,0,0,0,0,75,7,3,85
15998161,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","05/09/2021",2021,235793,3,"11:40","17:40","no",17,20,90,45,1,2,55,0,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",0,3630,0,0,5,0,115,0,0,0,0,0,0,0,120,4,1,125
15997960,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","05/09/2021",2021,235793,2,"11:25","17:30","no",17,20,90,50,1,1,50,80,10,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H26 - Mature broadleaved woodland",0,3629,1,0,3,0,51,0,0,0,1,1,1,0,58,0,0,58
15997949,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","05/09/2021",2021,235793,1,"11:07","17:12","yes",17,20,95,50,2,1,50,75,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H25 - Hedgerows",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15997935,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","15/07/2021",2021,235793,5,"11:15","17:35","no",18,21,50,2,1,1,90,80,26,"H26 - Mature broadleaved woodland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,2812,0,1,0,0,93,1,0,0,0,0,0,0,95,1,2,98
15997923,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","15/07/2021",2021,235793,4,"11:05","17:20","no",18,22,50,2,2,2,90,0,18,"H16 - Dry semi/unimproved acid grassland","H25 - Hedgerows",0,2808,0,0,1,0,59,0,0,0,0,0,0,0,60,3,0,63
15997724,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","15/07/2021",2021,235793,3,"10:48","17:10","no",18,22,50,8,2,2,80,0,20,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",0,2804,0,0,17,0,46,0,0,0,0,3,0,0,66,3,0,69
15997686,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","15/07/2021",2021,235793,2,"10:35","16:55","no",18,21,50,10,1,1,80,80,19,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H26 - Mature broadleaved woodland",0,2800,0,0,2,0,41,0,0,0,0,8,1,0,52,2,1,55
15997667,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","15/07/2021",2021,235793,1,"10:15","16:40","no",18,22,10,10,2,2,80,75,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H25 - Hedgerows",0,2799,0,0,5,0,140,0,0,0,1,1,0,0,147,0,0,147
15997450,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","03/07/2021",2021,235793,5,"12:10","18:05","no",16,18,40,70,1,1,50,80,30,"H26 - Mature broadleaved woodland","H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",0,4310,0,0,0,0,27,0,0,0,1,1,0,1,30,8,0,38
15997441,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","03/07/2021",2021,235793,4,"12:00","17:48","no",16,18,50,80,2,2,60,0,20,"H16 - Dry semi/unimproved acid grassland","H25 - Hedgerows",0,4308,0,0,0,0,10,0,0,0,0,1,0,0,11,2,0,13
15997430,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","03/07/2021",2021,235793,3,"11:30","17:36","no",16,18,50,80,1,2,20,50,20,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",0,4307,0,0,0,0,6,0,0,0,0,0,0,1,7,0,0,7
15995837,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","03/07/2021",2021,235793,2,"11:15","17:25","no",16,18,50,55,3,2,40,80,15,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H26 - Mature broadleaved woodland",0,4306,0,0,0,1,14,0,0,0,0,0,0,0,15,0,0,15
15995817,"England","5","SO3129 near Longtown","SO3129","OSGB","agricultural","03/07/2021",2021,235793,1,"11:00","17:08","yes",16,18,40,60,2,2,40,80,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland","H25 - Hedgerows",0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15990889,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","03/07/2021",2021,68198,5,"10:57","17:00","no",18,18,100,100,1,1,5,0,20,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H16 - Dry semi/unimproved acid grassland",0,2548,0,0,6,2,26,0,0,0,0,2,0,0,36,0,1,37
15990860,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","03/07/2021",2021,68198,4,"10:45","16:46","no",18,18,100,100,1,1,5,0,45,"H16 - Dry semi/unimproved acid grassland","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,2546,0,0,4,0,16,0,0,0,0,8,0,0,28,1,0,29
15990832,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","03/07/2021",2021,68198,3,"10:34","16:34","no",18,18,100,100,1,1,5,0,50,"H19 - Seasonally wet and wet marshy grasslands","H13 - Flushes",0,2544,0,0,0,0,21,0,0,1,0,1,0,0,23,1,0,24
15990815,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","03/07/2021",2021,68198,2,"10:21","16:21","no",18,18,100,100,1,1,5,0,10,"H16 - Dry semi/unimproved acid grassland",,0,2543,0,0,0,0,48,0,0,0,0,0,0,0,48,0,0,48
15990604,"Scotland","112","NS4085 Blairlinnans","NS4085","OSGB","agricultural","03/07/2021",2021,68198,1,"10:02","16:03","no",18,18,100,100,1,1,5,0,30,"H16 - Dry semi/unimproved acid grassland","H31 - Recently felled areas/early-stage woodland and coppice",0,2541,0,0,0,0,25,0,0,0,0,0,0,0,25,0,1,26
15694420,"Scotland","36","NS5873 Bardowie","NS5873","OSGB","agricultural","03/09/2021",2021,307837,5,"10:30","16:34","no",16,17,100,100,1,1,0,0,10,"H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",,0,1044,0,0,5,0,19,0,0,0,1,0,0,1,26,0,8,34
15694417,"Scotland","36","NS5873 Bardowie","NS5873","OSGB","agricultural","03/09/2021",2021,307837,4,"10:20","16:22","no",16,17,100,100,1,1,0,0,30,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,1036,0,0,5,0,30,3,0,0,0,0,0,0,38,3,4,45
15694414,"Scotland","36","NS5873 Bardowie","NS5873","OSGB","agricultural","03/09/2021",2021,307837,3,"10:04","16:04","no",15,17,100,100,1,1,0,0,30,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)","H18 - Agriculturally improved/re-seeded/ heavily fertilised grassland",0,1034,0,1,0,0,16,0,0,0,0,0,0,0,17,0,1,18
15694409,"Scotland","36","NS5873 Bardowie","NS5873","OSGB","agricultural","03/09/2021",2021,307837,2,"09:48","15:50","no",15,17,100,100,0,1,0,0,80,"H21 - Stands of tall herbs (e.g. nettle and willow-herb beds)",,0,1028,0,0,1,0,15,1,0,0,0,0,0,0,17,2,3,22
15693847,"Scotland","36","NS5873 Bardowie","NS5873","OSGB","agricultural","03/09/2021",2021,307837,1,"09:35","15:37","no",15,17,100,100,0,1,0,0,50,"H38 - Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set-aside)",,0,1014,0,0,3,0,11,0,0,0,0,0,0,0,14,1,12,27
15673497,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","30/08/2021",2021,89090,5,"09:57","16:08","no",12,15,100,100,2,1,0,0,75,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",0,3331,0,0,0,4,13,0,0,0,0,1,0,0,18,0,1,19
15673493,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","30/08/2021",2021,89090,4,"09:41","15:45","no",12,15,100,100,1,1,0,0,50,"H40 - Bare ground/weed communities of post-industrial sites","H25 - Hedgerows",0,3328,0,0,0,0,7,0,0,0,0,8,0,0,15,1,1,17
15673016,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","30/08/2021",2021,89090,3,"09:29","15:33","no",12,15,100,100,2,2,0,0,30,"H40 - Bare ground/weed communities of post-industrial sites","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,3323,0,0,2,0,33,1,0,0,0,0,0,1,37,0,4,41
15673012,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","30/08/2021",2021,89090,2,"09:22","15:24","no",12,15,100,100,2,2,0,0,80,"H25 - Hedgerows","H17 - Dry semi/unimproved (flower-rich) neutral grassland",1,3320,0,0,0,0,9,6,0,0,0,0,0,0,15,1,1,17
15672996,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","30/08/2021",2021,89090,1,"09:08","15:08","no",12,15,75,100,2,1,0,0,50,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H40 - Bare ground/weed communities of post-industrial sites",0,3316,0,0,0,0,13,2,0,0,0,0,0,0,15,0,3,18
15672507,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","31/07/2021",2021,89090,5,"09:51","15:53","no",15,17,90,100,2,1,10,0,100,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",0,1845,0,0,11,1,98,0,2,0,0,0,0,0,112,4,2,118
15671500,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","31/07/2021",2021,89090,4,"09:35","15:35","no",15,17,90,100,2,1,10,0,20,"H40 - Bare ground/weed communities of post-industrial sites","H25 - Hedgerows",0,1842,0,0,0,0,190,0,0,0,0,0,0,0,190,0,2,192
15671009,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","31/07/2021",2021,89090,3,"09:22","15:25","no",15,17,95,100,1,1,10,0,30,"H40 - Bare ground/weed communities of post-industrial sites","H17 - Dry semi/unimproved (flower-rich) neutral grassland",1,1832,1,0,3,0,153,0,0,1,1,25,1,0,185,4,5,194
15670519,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","31/07/2021",2021,89090,2,"09:13","15:15","no",15,17,100,100,1,1,10,0,50,"H25 - Hedgerows","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,1820,0,1,4,1,123,0,1,0,1,5,6,0,142,6,5,153
15670510,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","31/07/2021",2021,89090,1,"09:00","15:00","no",15,17,100,100,2,2,10,0,70,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H40 - Bare ground/weed communities of post-industrial sites",0,1802,0,0,7,1,275,0,0,0,0,50,1,0,334,14,3,351
15670504,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","29/05/2021",2021,303143,5,"09:56","15:57","no",14,16,60,90,1,0,20,0,6,"H20 - Bracken dominated glades or hillsides",,0,4618,0,0,2,1,26,0,0,1,1,1,3,0,35,0,1,36
15670007,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","29/05/2021",2021,303143,4,"10:22","16:22","no",14,16,55,95,2,1,20,0,15,"H20 - Bracken dominated glades or hillsides",,0,4617,0,0,4,0,25,0,0,1,4,0,4,0,38,0,0,38
15669996,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","29/05/2021",2021,303143,3,"10:40","16:40","no",14,16,60,95,2,1,20,0,11,"H20 - Bracken dominated glades or hillsides",,0,4616,0,0,3,0,32,0,0,2,6,1,2,0,46,0,0,46
15669980,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","29/05/2021",2021,303143,2,"10:59","17:00","no",14,16,80,97,0,2,20,0,12,"H20 - Bracken dominated glades or hillsides",,0,4615,0,0,3,0,30,0,0,1,10,2,1,0,47,0,0,47
15669966,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","13/06/2021",2021,89090,5,"10:13","16:13","no",18,21,100,100,0,0,0,0,90,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",0,960,0,0,1,0,12,0,0,0,0,6,0,0,19,0,0,19
15669943,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","13/06/2021",2021,89090,4,"09:56","15:57","no",18,20,100,100,0,0,0,0,100,"H40 - Bare ground/weed communities of post-industrial sites","H25 - Hedgerows",0,957,0,0,0,0,22,0,0,0,0,5,0,0,27,2,0,29
15669545,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","13/06/2021",2021,89090,3,"09:40","15:42","no",18,20,100,100,0,0,0,0,30,"H40 - Bare ground/weed communities of post-industrial sites","H17 - Dry semi/unimproved (flower-rich) neutral grassland",0,955,0,0,0,0,9,0,0,0,0,9,0,0,18,1,0,19
15669446,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","13/06/2021",2021,89090,2,"09:26","15:28","no",18,20,100,100,0,0,0,0,50,"H25 - Hedgerows","H17 - Dry semi/unimproved (flower-rich) neutral grassland",1,954,0,0,0,0,40,0,0,0,1,4,1,0,46,1,0,47
15669445,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","29/05/2021",2021,303143,1,"11:10","17:15","no",14,16,70,95,2,1,20,0,7,"H20 - Bracken dominated glades or hillsides",,0,4614,0,0,3,0,28,0,0,0,4,0,10,0,45,0,0,45
15669435,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","13/06/2021",2021,89090,1,"09:08","15:10","no",17,20,100,100,0,0,0,0,55,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H40 - Bare ground/weed communities of post-industrial sites",0,950,0,0,1,0,7,0,0,1,1,40,0,0,50,3,0,53
15668940,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","30/05/2021",2021,89090,5,"10:02","16:00","yes",10,18,0,0,1,1,100,0,70,"H17 - Dry semi/unimproved (flower-rich) neutral grassland","H25 - Hedgerows",1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15668934,"England","2","SE1845 near Otley","SE1845","OSGB","agricultural","30/05/2021",2021,89090,4,"09:45","15:45","no",12,18,100,0,0,1,100,0,50,"H40 - Bare ground/weed communities of post-industrial sites","H25 - Hedgerows",0,3689,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,3
15668920,"Scotland","85","NN8664 near Blair Atholl","NN8664","OSGB","semi-natural","07/09/2021",2021,303143,5,"10:51","16:56","no",19,24,100,20,0,1,40,50,100,"H20 - Bracken dominated glades or hillsides",,0,2898,0,0,7,0,40,0,0,0,0,0,0,0,47,6,1,54
